Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred
"Bernard Tyson, Chairman and CEO of Kaiser Permanente, Dies at 60",The Wall Street Journal,2019,11,10,48,0,1,1
$100 Million for a Painting? Not This Auction Week,The Wall Street Journal,2019,11,10,48,0,1,1
Midtown Manhattan Braces for MTA’s Massive 20-Year Construction Job,The Wall Street Journal,2019,11,10,48,0,1,1
Jewish Settlements Go Mainstream in Israel,The Wall Street Journal,2019,11,10,48,0,1,1
The Proxy Protection Racket,The Wall Street Journal,2019,11,10,48,0,1,1
Boeing Seeks Blessing to Deliver 737 MAX as FAA Reviews Pilot Training,The Wall Street Journal,2019,11,10,48,0,1,1
Aramco’s Big Profit Slide Shows Scale of Risk Ahead of IPO,The Wall Street Journal,2019,11,10,48,0,1,1
Biden’s Plan for Health is Already a Failure,The Wall Street Journal,2019,11,10,48,0,1,1
Rising Yields Quiet Bond Market’s Key Recession Alarm,The Wall Street Journal,2019,11,10,48,0,1,1
"The Iron Curtain Is Gone, but Europe’s East and West Are Again Divided",The Wall Street Journal,2019,11,10,48,0,1,1
Southern Europe Stays Unstable,The Wall Street Journal,2019,11,10,48,0,1,1
"Blackouts, Wildfires Test California Gov. Newsom in His First Crisis",The Wall Street Journal,2019,11,10,48,0,1,1
Viacom and CBS Shake Up Executive Ranks Ahead of Combination,The Wall Street Journal,2019,11,10,48,0,1,1
Census Overhaul Seeks to Avoid Outing Individual Respondent Data,The Wall Street Journal,2019,11,10,48,0,1,1
Veterans Day Draws Trump and His New York Rivals,The Wall Street Journal,2019,11,10,48,0,1,1
Make Pluto Great Again,The Wall Street Journal,2019,11,10,48,0,1,1
GOP Divided on Defense of Trump Over Ukraine,The Wall Street Journal,2019,11,10,48,0,1,1
Supreme Court to Consider Futures of Thousands of DACA ‘Dreamers’,The Wall Street Journal,2019,11,10,48,0,1,1
What We Know About Vaping-Related Lung Illness,The Wall Street Journal,2019,11,10,48,0,1,1
Cold Welcome for Veterans on Campus,The Wall Street Journal,2019,11,10,48,0,1,1
India’s Divided Economy—and a Manufacturing Slump—Slow Its Rise,The Wall Street Journal,2019,11,10,48,0,1,1
Liverpool Routs City to Seize Control of Premier League Title Race,The Wall Street Journal,2019,11,10,48,0,1,1
‘The Force’ Review: Extraordinary Irregulars,The Wall Street Journal,2019,11,10,48,0,1,1
U.S. Oil’s Growth Challenges Investors,The Wall Street Journal,2019,11,10,48,0,1,1
"Welcome to China. You Probably Can’t Buy Anything, Though.",The Wall Street Journal,2019,11,10,48,0,1,1
Elizabeth Warren Seeks to Win Over Black Voters,The Wall Street Journal,2019,11,10,48,0,1,1
Beck’s ‘Hyperspace’ Review: A Musical Trip Down a Desolation Road,The Wall Street Journal,2019,11,20,49,0,1,1
Five Moments That Mattered in Gordon Sondland’s Testimony,The Wall Street Journal,2019,11,20,49,0,1,1
Oil Rallies as Stockpiles Rise Less Than Expected,The Wall Street Journal,2019,11,20,49,0,1,1
Foreign Bribery Leniency Program Gets Minor Adjustment,The Wall Street Journal,2019,11,20,49,0,1,1
The Campaign Data Arms Race,The Wall Street Journal,2019,11,20,49,0,1,1
PayPal to Buy Honey Science for $4 Billion,The Wall Street Journal,2019,11,20,49,0,1,1
Sondland Says He Pursued Ukraine Probes at ‘Express Direction’ of Trump,The Wall Street Journal,2019,11,20,49,0,1,1
"In Bolivia, Violence Surges as Political Crisis Mounts",The Wall Street Journal,2019,11,20,49,0,1,1
Warren’s ‘2 Cents’ Will Prove Costly for All,The Wall Street Journal,2019,11,20,49,0,1,1
Dayton Gunman’s Friend Pleads Guilty to Unrelated Firearm Charges,The Wall Street Journal,2019,11,20,49,0,1,1
Israel Faces New Vote Prospect After Coalition Talks Fail,The Wall Street Journal,2019,11,20,49,0,1,1
House Passes Bill Supporting Hong Kong Protesters,The Wall Street Journal,2019,11,20,49,0,1,1
General Motors Files Racketeering Lawsuit Against Fiat Chrysler,The Wall Street Journal,2019,11,20,49,0,1,1
"Colombia Girds for Mass Protests, With an Eye Toward Chile’s Instability",The Wall Street Journal,2019,11,20,49,0,1,1
Blackouts Return to Northern California,The Wall Street Journal,2019,11,20,49,0,1,1
"‘The Inheritance’ Review: Show, Tell and Repeat",The Wall Street Journal,2019,11,20,49,0,1,1
GW Bridge Bus Station Contractor Wants Lease Auction Nixed,The Wall Street Journal,2019,11,20,49,0,1,1
"As New York Faces Big Medicaid Cost Overruns, Cuomo Stays Mum",The Wall Street Journal,2019,11,20,49,0,1,1
Union Labor’s Profanity Protection,The Wall Street Journal,2019,11,20,49,0,1,1
Why Hong Kong Resists,The Wall Street Journal,2019,11,20,49,0,1,1
How to Answer Chinese Atrocities in Xinjiang,The Wall Street Journal,2019,11,20,49,0,1,1
U.S. Grants Some Exceptions to Huawei Blacklist,The Wall Street Journal,2019,11,20,49,0,1,1
Federal Watchdog Confirms FAA Facility’s Air Traffic Hazards,The Wall Street Journal,2019,11,20,49,0,1,1
Brazil to Ask Rich Countries to Help Pay for Amazon Protection,The Wall Street Journal,2019,11,20,49,0,1,1
Target Extends Its Sales Streak,The Wall Street Journal,2019,11,20,49,0,1,1
U.S. Defense Chief Says Ligado Spectrum Plan Would Degrade GPS,The Wall Street Journal,2019,11,20,49,0,1,1
"Fed Officials Cut Rates Last Month Amid Worries on Trade, Growth",The Wall Street Journal,2019,11,20,49,0,1,1
Canadian National Railway Seeks Arbitrator to End Strike,The Wall Street Journal,2019,11,20,49,0,1,1
UAW President Steps Down,The Wall Street Journal,2019,11,20,49,0,1,1
What’s Your Degree Worth?,The Wall Street Journal,2019,11,20,49,0,1,1
Ex-CEO of Brazilian Petrochemical Giant Braskem Is Arrested,The Wall Street Journal,2019,11,20,49,0,1,1
"Senators Try, Try Again to Fix Pension Funds",The Wall Street Journal,2019,11,20,49,0,1,1
Arabs Against Boycotting Israel,The Wall Street Journal,2019,11,20,49,0,1,1
Trudeau Turns to Trade-Deal Lieutenant to Quell Tension Over Energy,The Wall Street Journal,2019,11,20,49,0,1,1
Many Teachers Can Get Help Buying Houses,The Wall Street Journal,2019,11,20,49,0,1,1
Google to Restrict Political Ad Targeting on Its Platforms,The Wall Street Journal,2019,11,20,49,0,1,1
Maloney Elected House Oversight Panel Chairwoman,The Wall Street Journal,2019,11,20,49,0,1,1
UPS to Use Sensors That Can Track Medical Packages at All Times,The Wall Street Journal,2019,11,20,49,0,1,1
Schools Entrepreneur Still Owes $5.8 Million to Avenues,The Wall Street Journal,2019,11,20,49,0,1,1
Forget the War on Christmas. Here’s the War with Billionaires.,The Wall Street Journal,2019,11,20,49,0,1,1
"Iran Says It Has Contained Protests, but Tensions Persist",The Wall Street Journal,2019,11,20,49,0,1,1
Trucker’s Recovery Under Elliott Management Takes the Long Road,The Wall Street Journal,2019,11,20,49,0,1,1
Photos: Democratic Presidential Hopefuls Debate,The Wall Street Journal,2019,11,20,49,0,1,1
We Have the NATO Most Europeans Wanted,The Wall Street Journal,2019,11,20,49,0,1,1
Progressives Ambush the Salvation Army,The Wall Street Journal,2019,11,20,49,0,1,1
PayPal’s Latest Deal Could Yield a Bonanza for Small Investors,The Wall Street Journal,2019,11,20,49,0,1,1
The Impeachment Kangaroo,The Wall Street Journal,2019,11,20,49,0,1,1
Sondland’s Unimpeachable Offenses,The Wall Street Journal,2019,11,20,49,0,1,1
FedEx Delivers Billions to the Taxman,The Wall Street Journal,2019,11,20,49,0,1,1
‘Oblivion or Glory’ Review: Churchill the Deal Maker,The Wall Street Journal,2019,11,20,49,0,1,1
"Two Die in Shooting Outside Bar in Kansas City, Mo.",The Wall Street Journal,2020,01,20,50,1,1,1
"French Transport Strike Fizzles, in Boost for Macron",The Wall Street Journal,2020,01,20,50,1,1,1
"Moody’s Downgrades Protest-Torn Hong Kong, Citing Weak Government",The Wall Street Journal,2020,01,20,50,1,1,1
"France, U.S. Agree to Tech-Tax Truce",The Wall Street Journal,2020,01,20,50,1,1,1
Embraer Ties New Turboprop Aircraft to Boeing Deal,The Wall Street Journal,2020,01,20,50,1,1,1
Wilmington’s Lie and Loss Of Black Representatives,The Wall Street Journal,2020,01,20,50,1,1,1
Surge in Mercenaries Threatens Attempt to Stop War in Libya,The Wall Street Journal,2020,01,20,50,1,1,1
All Aboard the Crazy Train,The Wall Street Journal,2020,01,20,50,1,1,1
White House Calls Impeachment Charges Frivolous Ahead of Trial,The Wall Street Journal,2020,01,20,50,1,1,1
Celebrate the Citizens United Decade,The Wall Street Journal,2020,01,20,50,1,1,1
‘Slave Play’ Producers Say They Diversified Broadway Audience,The Wall Street Journal,2020,01,20,50,1,1,1
The State of Trump’s Union,The Wall Street Journal,2020,01,20,50,1,1,1
Thousands of Pro-Gun Advocates  Rally in Virginia,The Wall Street Journal,2020,01,20,50,1,1,1
‘Dolittle’ Stumbles as ‘Bad Boys’ Scores Big at Box Office,The Wall Street Journal,2020,01,20,50,1,1,1
Bank of Canada to Leave Key Interest Rate Unchanged This Week: Survey,The Wall Street Journal,2020,01,20,50,1,1,1
Repeal and Replace the War Powers Resolution,The Wall Street Journal,2020,01,20,50,1,1,1
The Last Gasp of James G. Blaine?,The Wall Street Journal,2020,01,20,50,1,1,1
"Receding Risks, Stronger Growth",The Wall Street Journal,2020,01,20,50,1,1,1
The Investor Clash Behind Tesla’s Surge Toward $100 Billion in Market Value,The Wall Street Journal,2020,01,20,50,1,1,1
European Regulators Target Big Tech Companies,The Wall Street Journal,2020,01,20,50,1,1,1
Norwegian Government Loses Key Coalition Partner After Islamic State-Linked Repatriation,The Wall Street Journal,2020,01,20,50,1,1,1
How Legal Weed Shops Feed the Vaping Crisis,The Wall Street Journal,2020,01,20,50,1,1,1
Did the Tariffs Do the Job and Do It Well?,The Wall Street Journal,2020,01,20,50,1,1,1
"As Primary Voting Nears, Biden Has Strong Support From Black Democrats",The Wall Street Journal,2020,01,20,50,1,1,1
The Great U.S.-China Tech Divide,The Wall Street Journal,2020,01,20,50,1,1,1
How International Auditing Rules Are Shaping Standards in the U.S.,The Wall Street Journal,2020,01,20,50,1,1,1
Schools Took Away Students’ Phones. Now They’re Treating Separation Anxiety,The Wall Street Journal,2020,01,20,50,1,1,1
Davos’s Creator Still Believes the Conference Can Bridge Divides,The Wall Street Journal,2020,01,20,50,1,1,1
Uber Sells Indian Food-Delivery Unit to Rival Zomato,The Wall Street Journal,2020,01,20,50,1,1,1
Pelosi Knows Impeachment Is Weak,The Wall Street Journal,2020,01,20,50,1,1,1
‘It’s Like I Got Kicked Out of My Family.’ Churches Struggle With Mental Health in the Ranks.,The Wall Street Journal,2020,01,20,50,1,1,1
Coronavirus Spreads Across China as Confirmed Cases Triple,The Wall Street Journal,2020,01,20,50,1,1,1
European Stocks Tick Lower on Fresh Strain to U.K. Ties,The Wall Street Journal,2020,01,20,50,1,1,1
How Many Tariff Studies Are Enough?,The Wall Street Journal,2020,01,20,50,1,1,1
The Hottest Player in College Basketball Is Named Sabrina,The Wall Street Journal,2020,01,20,50,1,1,1
Italian Senate Committee Votes to Strip Salvini of Immunity,The Wall Street Journal,2020,01,20,50,1,1,1
What Has Happened Since House Vote to Impeach,The Wall Street Journal,2020,01,20,50,1,1,1
The Last Straw? China Tries to Trash Single-Use Plastic,The Wall Street Journal,2020,01,20,50,1,1,1
"‘Capitalism, Alone’ Review: Inclined Toward Inequality",The Wall Street Journal,2020,01,20,50,1,1,1
NATO and Other Alliances Face Unprecedented Strains,The Wall Street Journal,2020,01,20,50,1,1,1
"Pompeo Meets Venezuela’s Juan Guaidó, Vows Continued U.S. Support",The Wall Street Journal,2020,01,20,50,1,1,1
Huawei Executive’s Extradition Hearing in Canada Begins,The Wall Street Journal,2020,01,20,50,1,1,1
Tensions Rise at Mexico’s Border With Guatemala,The Wall Street Journal,2020,01,20,50,1,1,1
U.S. to Maintain Pressure on Iran as Tensions Cool,The Wall Street Journal,2020,01,20,50,1,1,1
BAE Systems to Buy Military GPS Business From United Technologies for $1.93 Billion,The Wall Street Journal,2020,01,20,50,1,1,1
Bernie’s Delicate Dance on Israel,The Wall Street Journal,2020,01,20,50,1,1,1
Lieberman Is Almost Alone as National Defense Democrat,The Wall Street Journal,2020,01,20,50,1,1,1
Photos: A Day of Service to Honor Martin Luther King Jr.,The Wall Street Journal,2020,01,20,50,1,1,1
Coronavirus Prompts Change of Plan for Chinese Holiday: Stay Home,The Wall Street Journal,2020,01,20,50,1,1,1
Biden’s Social Security Heresy,The Wall Street Journal,2020,01,20,50,1,1,1
Liberal Faculty Endorse Testing,The Wall Street Journal,2020,02,11,51,1,1,1
Work Stoppages Reach Highest Level in Nearly Two Decades,The Wall Street Journal,2020,02,11,51,1,1,1
Deal Math Just Got a Lot More Complicated,The Wall Street Journal,2020,02,11,51,1,1,1
Sudan Agrees in Principle to Extradite Ex-Leader Bashir for Prosecution,The Wall Street Journal,2020,02,11,51,1,1,1
Tesla Pulls Up Lithium Producer Stocks,The Wall Street Journal,2020,02,11,51,1,1,1
S&P 500 Edges Higher on Optimism About Coronavirus Containment,The Wall Street Journal,2020,02,11,51,1,1,1
Notable & Quotable: ‘National Conservatism’,The Wall Street Journal,2020,02,11,51,1,1,1
Under Armour Says Sales Will Fall in 2020,The Wall Street Journal,2020,02,11,51,1,1,1
A Decade of Wireless Change in Charts,The Wall Street Journal,2020,02,11,51,1,1,1
Small-Cap Health Stocks Stand Out in 2020,The Wall Street Journal,2020,02,11,51,1,1,1
Lyft’s Net Loss Widens as It Focuses on Profitable Growth,The Wall Street Journal,2020,02,11,51,1,1,1
‘Parasite’ Backer CJ Entertainment Invests in Hollywood Producer,The Wall Street Journal,2020,02,11,51,1,1,1
Puerto Rico Bank to Pay $1 Million to Resolve Investigation Related to PdVSA Transactions,The Wall Street Journal,2020,02,11,51,1,1,1
O’Brien Says Vindman Removal Wasn’t Retaliation,The Wall Street Journal,2020,02,11,51,1,1,1
"Undergrad’s Father Lured Classmates into Cultlike Group, Authorities Say",The Wall Street Journal,2020,02,11,51,1,1,1
Alan Dershowitz Accuses David Boies of Extortion in Defamation Suit,The Wall Street Journal,2020,02,11,51,1,1,1
"Bumper Stickers, Quizzes, Last- Minute Campaign Stops Guide New Hampshire Voters Heading to Polls",The Wall Street Journal,2020,02,11,51,1,1,1
Bed Bath & Beyond Warns on Holiday Sales,The Wall Street Journal,2020,02,11,51,1,1,1
What Do Young Voters See in Bernie Sanders?,The Wall Street Journal,2020,02,11,51,1,1,1
Actor Jussie Smollett Indicted on Charges of Faking Hate Crime,The Wall Street Journal,2020,02,11,51,1,1,1
‘Chanel’s Riviera’ Review: It Takes a Villa,The Wall Street Journal,2020,02,11,51,1,1,1
Bloomberg Reiterates Regret Over Stop-and-Frisk Practice,The Wall Street Journal,2020,02,11,51,1,1,1
Michael Bennet Drops Out of Democratic Presidential Race,The Wall Street Journal,2020,02,11,51,1,1,1
Trump’s Smart Play for African-Americans,The Wall Street Journal,2020,02,11,51,1,1,1
Fed Watching Risks of Broader Coronavirus Disruptions,The Wall Street Journal,2020,02,11,51,1,1,1
"T-Mobile, Sprint Deal Wins Approval, Reshaping Industry",The Wall Street Journal,2020,02,11,51,1,1,1
Prosecutors Quit Stone Case After DOJ Seeks Less Prison Time,The Wall Street Journal,2020,02,11,51,1,1,1
Canadian National Railway Threatens to Shut Down Corridors Blocked by Protests,The Wall Street Journal,2020,02,11,51,1,1,1
"Gig Workers Are Small Part of New York’s Low-Paid Workforce, Study Finds",The Wall Street Journal,2020,02,11,51,1,1,1
Not Even Socialists Believe in Socialism Anymore,The Wall Street Journal,2020,02,11,51,1,1,1
The Promise of the Trump Peace Plan,The Wall Street Journal,2020,02,11,51,1,1,1
U.S. Treasury Yields End Three-Day Slide,The Wall Street Journal,2020,02,11,51,1,1,1
FTC Expands Antitrust Investigation Into Big Tech,The Wall Street Journal,2020,02,11,51,1,1,1
New Yorkers Are Getting a Hard Seltzer Festival,The Wall Street Journal,2020,02,11,51,1,1,1
Virginia House Passes Assault-Weapon Ban,The Wall Street Journal,2020,02,11,51,1,1,1
‘And It’s Still Alright’ by Nathaniel Rateliff Review: A Digest of Endurance,The Wall Street Journal,2020,02,11,51,1,1,1
Woman Is First Wuhan Evacuee to Test Positive for Coronavirus,The Wall Street Journal,2020,02,11,51,1,1,1
FAA Says It Failed to Properly Oversee Safety at Southwest Airlines,The Wall Street Journal,2020,02,11,51,1,1,1
"Democrats, Don’t Hit the Panic Button",The Wall Street Journal,2020,02,11,51,1,1,1
Trump’s Antitrust Officials Get Win With T-Mobile Verdict,The Wall Street Journal,2020,02,11,51,1,1,1
DOJ Nears Decision on Whether to Charge Blackwater Founder Prince,The Wall Street Journal,2020,02,11,51,1,1,1
Opposition Leader Juan Guaidó Returns to Venezuela,The Wall Street Journal,2020,02,11,51,1,1,1
CoStar to Buy Apartment Search Firm RentPath for $588 Million,The Wall Street Journal,2020,02,11,51,1,1,1
Coronavirus Needs a Free Press,The Wall Street Journal,2020,02,11,51,1,1,1
New York City Could Seize Cars of Drivers Racking Up Tickets,The Wall Street Journal,2020,02,11,51,1,1,1
The Sanders Plurality,The Wall Street Journal,2020,02,11,51,1,1,1
América Móvil Profit Jumps in Fourth Quarter,The Wall Street Journal,2020,02,11,51,1,1,1
Rocky Bankruptcy Debut for Company Tied to Fatal Blast at Houston Plant,The Wall Street Journal,2020,02,11,51,1,1,1
Samsung Unveils New Lineup of Smartphones,The Wall Street Journal,2020,02,11,51,1,1,1
Michael Bloomberg’s ‘Racism’,The Wall Street Journal,2020,02,11,51,1,1,1
Carmelo Anthony Looks to Score $12.85 Million for New York Condo,The Wall Street Journal,2020,02,14,52,1,1,1
Avenatti Found Guilty in Extortion Case,The Wall Street Journal,2020,02,14,52,1,1,1
Fear and Boredom Aboard the Quarantined Coronavirus Cruise Ship,The Wall Street Journal,2020,02,14,52,1,1,1
Canada Seeks Talks to End Rail Blockades,The Wall Street Journal,2020,02,14,52,1,1,1
"In Wuhan, China’s Virus Outbreak Overwhelms Residential Committees",The Wall Street Journal,2020,02,14,52,1,1,1
"U.S. Pension Insurer Scrutinizing Deals Between McClatchy, Hedge Fund",The Wall Street Journal,2020,02,14,52,1,1,1
A Red Preoccupation With Blue Pictures,The Wall Street Journal,2020,02,14,52,1,1,1
Citigroup Keeps CEO’s Pay at $24 Million,The Wall Street Journal,2020,02,14,52,1,1,1
Trump Administration to Deploy Enforcement Personnel to Sanctuary Cities,The Wall Street Journal,2020,02,14,52,1,1,1
Inside Opus,The Wall Street Journal,2020,02,14,52,1,1,1
Payments Tech Provider Toast Raises $400 Million at $4.9 Billion Valuation,The Wall Street Journal,2020,02,14,52,1,1,1
The All-Star NBA Agent Who Is Almost as Young as His Clients,The Wall Street Journal,2020,02,14,52,1,1,1
Google Cuts Jobs at Cloud-Computing Group,The Wall Street Journal,2020,02,14,52,1,1,1
"RBS Pledges End to Coal Funding, Stricter Oil Rules",The Wall Street Journal,2020,02,14,52,1,1,1
Kraft Bonds Tumble After Downgrades to Junk Rating,The Wall Street Journal,2020,02,14,52,1,1,1
"Carnival, T-Mobile, Barclays: Stocks That Defined the Week",The Wall Street Journal,2020,02,14,52,1,1,1
WHO Says It Hasn’t Advised About Altering Olympics Due to Virus,The Wall Street Journal,2020,02,14,52,1,1,1
‘Congress at War’ and ‘When It Was Grand’ Review: The Great Emancipators,The Wall Street Journal,2020,02,14,52,1,1,1
Lender Grabs Ownership of Beverly Hills Spec Home Once Listed for $100 Million,The Wall Street Journal,2020,02,14,52,1,1,1
Pentagon Shifts Stance on Sales to Huawei,The Wall Street Journal,2020,02,14,52,1,1,1
States Spurn Drug Industry’s Opioid-Settlement Offer,The Wall Street Journal,2020,02,14,52,1,1,1
Truth in Constitutional Amending,The Wall Street Journal,2020,02,14,52,1,1,1
The Agony of the Democrats,The Wall Street Journal,2020,02,14,52,1,1,1
Bloomberg Buys the Democratic Elite,The Wall Street Journal,2020,02,14,52,1,1,1
New Developments Feed Debate on Justice Department Independence,The Wall Street Journal,2020,02,14,52,1,1,1
Weinstein Called ‘Abusive Rapist’ in Prosecutors’ Closing Argument,The Wall Street Journal,2020,02,14,52,1,1,1
"Stanley Cohen, Nobel Winner, Identified Agents Spurring Growth of Cells",The Wall Street Journal,2020,02,14,52,1,1,1
Rise in China Coronavirus Infections Raises Concerns,The Wall Street Journal,2020,02,14,52,1,1,1
Mississippi Capital Prepares for Flooding,The Wall Street Journal,2020,02,14,52,1,1,1
"Vindman, Who Drew Trump’s Ire, Won’t Face Disciplinary Action",The Wall Street Journal,2020,02,14,52,1,1,1
Google in Talks to Pay Publishers for News,The Wall Street Journal,2020,02,14,52,1,1,1
U.S. Stocks Post Weekly Gains,The Wall Street Journal,2020,02,14,52,1,1,1
"SEC Seeks to Improve Speed, Quality of Stock Data Available to Public",The Wall Street Journal,2020,02,14,52,1,1,1
Trump Administration to Raise Tariffs on EU Aircraft,The Wall Street Journal,2020,02,14,52,1,1,1
How Iowa and New Hampshire Have Reshaped Democratic Race,The Wall Street Journal,2020,02,14,52,1,1,1
We’re From the Government and We’re Here to Build a Bike Path,The Wall Street Journal,2020,02,14,52,1,1,1
"Sprint Sizzles, Airbnb Disappoints and Earnings Season Drags On",The Wall Street Journal,2020,02,14,52,1,1,1
Markets Hover Near Records Despite Growing Coronavirus Outbreak,The Wall Street Journal,2020,02,14,52,1,1,1
George Washington’s Birthday and the Battle for History,The Wall Street Journal,2020,02,14,52,1,1,1
States Look to Fill Funding Gaps for Clinics Providing Abortions,The Wall Street Journal,2020,02,14,52,1,1,1
Mercurial and Moody in Manila,The Wall Street Journal,2020,02,14,52,1,1,1
"New York City Councilman, Suspended Last Fall, Faces New Accusations",The Wall Street Journal,2020,02,14,52,1,1,1
South Bend’s ‘Beta’ Test for Mayor Pete,The Wall Street Journal,2020,02,14,52,1,1,1
"Donald Trump, Mastermind",The Wall Street Journal,2020,02,14,52,1,1,1
‘Citizen Reporters’ Review: The Cyclone and the Trust Buster,The Wall Street Journal,2020,02,14,52,1,1,1
"In Brazil, President Fills Inner Circle With Fellow Military Men",The Wall Street Journal,2020,02,14,52,1,1,1
Airline Group’s Offices Raided by Colombian Prosecutors,The Wall Street Journal,2020,02,14,52,1,1,1
History Through a Poet’s Eyes,The Wall Street Journal,2020,02,14,52,1,1,1
‘Counterpoint’ Review: Variations on a Theme,The Wall Street Journal,2020,02,14,52,1,1,1
Former Newsweek Executive Pleads Guilty to Fraud,The Wall Street Journal,2020,02,14,52,1,1,1
Esports Leagues Want Gamers to Root for the Home Team,The Wall Street Journal,2020,02,15,53,1,1,1
Connecticut Lawmakers Brace for Public Hearing on Vaccination Bill,The Wall Street Journal,2020,02,15,53,1,1,1
Medicaid Standoff: Trump Plan to Tighten Oversight of States Draws Objections,The Wall Street Journal,2020,02,15,53,1,1,1
The Winners and Losers of London’s Winter Art Auctions,The Wall Street Journal,2020,02,15,53,1,1,1
"Rise of Sanders, Trump Shows Decline in Party Power",The Wall Street Journal,2020,02,15,53,1,1,1
Pepper...and Salt,The Wall Street Journal,2020,02,15,53,1,1,1
"Kashmir, in Lockdown Limbo, Bristles at Delhi’s Political Solution",The Wall Street Journal,2020,02,15,53,1,1,1
This Anti-CEO’s Mission Impossible: Use Capitalism to Kill Meat,The Wall Street Journal,2020,02,15,53,1,1,1
The Battle for Chewing Tobacco’s Modern Cousin,The Wall Street Journal,2020,02,15,53,1,1,1
"Bloomberg Campaign Ad Touts Relationship With Obama, Despite Complicated History",The Wall Street Journal,2020,02,15,53,1,1,1
‘Proof: Photography in the Era of the Contact Sheet’ Review: Mistakes and Masterpieces,The Wall Street Journal,2020,02,15,53,1,1,1
China Defends Virus Measures as France Reports First Death,The Wall Street Journal,2020,02,15,53,1,1,1
Looking Back at Dresden,The Wall Street Journal,2020,02,15,53,1,1,1
The Astros Apologized for Cheating. Their Competitors Aren’t Satisfied.,The Wall Street Journal,2020,02,15,53,1,1,1
Motorola Razr vs. Samsung Galaxy Z Flip: The Flip Phone Is Back and It’s Not a Total Flop,The Wall Street Journal,2020,02,15,53,1,1,1
The Economics of Freezing Your Eggs,The Wall Street Journal,2020,02,15,53,1,1,1
"Selling Frozen Dumplings, Cutting Pay: Chinese Businesses Struggle to Survive Coronavirus",The Wall Street Journal,2020,02,15,53,1,1,1
Why You Might Need a Second Kitchen,The Wall Street Journal,2020,02,15,53,1,1,1
The Ride-Hail Utopia That Got Stuck in Traffic,The Wall Street Journal,2020,02,15,53,1,1,1
Dealerships Give Car Buyers Some Advice: Just Stop Paying Your Loan,The Wall Street Journal,2020,02,15,53,1,1,1
U.S. Seeks to Rally Wary Europeans Against China,The Wall Street Journal,2020,02,15,53,1,1,1
Some Democrats Have Momentum; Others Seek It,The Wall Street Journal,2020,02,15,53,1,1,1
The President’s Next Temptation,The Wall Street Journal,2020,02,15,53,1,1,1
Zuckerberg Pitches How Facebook Should Be Regulated Over Content,The Wall Street Journal,2020,02,15,53,1,1,1
"Bayer, BASF Ordered to Pay $265 Million in Weedkiller Crop-Damage Suit",The Wall Street Journal,2020,02,15,53,1,1,1
U.S. to Repatriate Some Americans From Coronavirus Cruise Ship,The Wall Street Journal,2020,02,15,53,1,1,1
Wyoming Makes a Case for Coal,The Wall Street Journal,2020,02,15,53,1,1,1
The Environmental Battle Over the Mexican Border Wall,The Wall Street Journal,2020,02,15,53,1,1,1
What the Bible Taught Lincoln About America,The Wall Street Journal,2020,02,15,53,1,1,1
Broadway Going Dark Could Mean Losses Above $100 Million,The Wall Street Journal,2020,03,12,54,1,1,1
"As Virus Spreads, Drugmakers Are On the Case",The Wall Street Journal,2020,03,12,54,1,1,1
U.S. Strikes Iran-Backed Militias in Iraq,The Wall Street Journal,2020,03,12,54,1,1,1
"Pelosi Says House, Trump Administration Near Coronavirus Pact",The Wall Street Journal,2020,03,12,54,1,1,1
"U.S. Soccer Federation President Resigns in Wake of Sponsor, Player Backlash",The Wall Street Journal,2020,03,12,54,1,1,1
Whitney MacMillan Transformed Cargill Into a Global Food Giant,The Wall Street Journal,2020,03,12,54,1,1,1
Joe Biden Offers His Own Plan for Coronavirus Response,The Wall Street Journal,2020,03,12,54,1,1,1
Broadcom Withdraws Annual Financial Guidance Over Coronavirus Uncertainty,The Wall Street Journal,2020,03,12,54,1,1,1
Bank of Canada to Expand Liquidity Operations,The Wall Street Journal,2020,03,12,54,1,1,1
The IRS Proves the Left’s Favorite Economists Wrong,The Wall Street Journal,2020,03,12,54,1,1,1
"Coronavirus Forces New Travel Curbs, Bans on Large Gatherings",The Wall Street Journal,2020,03,12,54,1,1,1
Facts (and Myths) About Boosting Your Immune System,The Wall Street Journal,2020,03,12,54,1,1,1
"Tri-State Officials Curb Public Gatherings, Sports Events, Broadway",The Wall Street Journal,2020,03,12,54,1,1,1
Companies Weigh Currency-Hedging Strategies Amid Coronavirus Market Turmoil,The Wall Street Journal,2020,03,12,54,1,1,1
Adam Schiff’s Surveillance State,The Wall Street Journal,2020,03,12,54,1,1,1
Disney to Close U.S. and Paris Resorts Temporarily,The Wall Street Journal,2020,03,12,54,1,1,1
The Fed’s Liquidity Cavalry,The Wall Street Journal,2020,03,12,54,1,1,1
U.S. Hospitals Face Major Challenges as Coronavirus Spreads,The Wall Street Journal,2020,03,12,54,1,1,1
Sports TV Networks Take a Hit as Major Leagues Suspend Operations Over Coronavirus,The Wall Street Journal,2020,03,12,54,1,1,1
How to Work From Home: A Checklist of the Essentials,The Wall Street Journal,2020,03,12,54,1,1,1
Princess Cruises Cancels All Voyages for Two Months,The Wall Street Journal,2020,03,12,54,1,1,1
"Working Remotely Requires Cultural Change, Executives Say",The Wall Street Journal,2020,03,12,54,1,1,1
Judge Orders Chelsea Manning Released From Jail,The Wall Street Journal,2020,03,12,54,1,1,1
