Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
Virus Rules Let Construction Workers Keep Building Luxury Towers,The New York Times,2020,3,26,56,1,0,0,-1
Trump’s Briefings Are a Ratings Hit. Should Networks Cover Them Live?,The New York Times,2020,3,26,56,1,0,0,1
"With Kids Learning From Home, Children’s Publishers See a Spike",The New York Times,2020,3,26,56,1,0,0,1
A Podcast Playlist to Help Distract You (for the Most Part),The New York Times,2020,3,26,56,1,0,0,0
How the Virus Got Out,The New York Times,2020,3,26,56,1,0,0,0
Can You Become Immune to the Coronavirus?,The New York Times,2020,3,26,56,1,0,0,-1
Lawmakers Question Start-Ups on At-Home Kits for Coronavirus Testing,The New York Times,2020,3,26,56,1,0,0,-1
You Are Your Safest Sex Partner. Betty Dodson Wants to Help.,The New York Times,2020,3,26,56,1,0,0,1
"The Salon Comes to Your Home, and to Your iPad",The New York Times,2020,3,26,56,1,0,0,1
"From White Gloves to Latex, the Doormen of New York",The New York Times,2020,3,26,56,1,0,0,1
"Floyd Cardoz, 59, Dies; Gave American Fine Dining an Indian Flavor",The New York Times,2020,3,26,56,1,0,0,-1
"Michael Broadbent, Who Put Wine on the Auction Block, Dies at 92",The New York Times,2020,3,26,56,1,0,0,-1
"Julia Miles, 90, Dies; Pushed for Gender Parity in the Theater",The New York Times,2020,3,26,56,1,0,0,-1
A Cruel Motive for a Costly Delay,The New York Times,2020,3,26,56,1,0,0,-1
This Coronavirus Crisis Is the Time to Ease Sanctions on Iran,The New York Times,2020,3,26,56,1,0,0,-1
Here’s a Coronavirus Quiz,The New York Times,2020,3,26,56,1,0,0,0
"Amid Warnings of a Coronavirus ‘Pearl Harbor,’ Governors Walk a Fine Line",The New York Times,2020,4,6,57,1,0,0,1
Official Counts Understate the U.S. Coronavirus Death Toll,The New York Times,2020,4,6,57,1,0,0,-1
Boris Johnson Hospitalized as Queen Urges British Resolve in Face of Epidemic,The New York Times,2020,4,6,57,1,0,0,-1
They Were the Last Couple in Paradise. Now They’re Stranded.,The New York Times,2020,4,6,57,1,0,0,0
Google Searches Can Help Us Find Emerging Covid-19 Outbreaks,The New York Times,2020,4,6,57,1,0,0,-1
Italy’s Virus Shutdown Came Too Late. What Happens Now?,The New York Times,2020,4,6,57,1,0,0,-1
Hungary’s Leader Grabbed Powers to Fight the Virus. Some Fear Other Motives.,The New York Times,2020,4,6,57,1,0,0,0
"As Himalayas Warm, Nepal’s Climate Migrants Struggle to Survive",The New York Times,2020,4,6,57,1,0,0,-1
"He Led a Top Navy Ship. Now He Sits in Quarantine, Fired and Infected.",The New York Times,2020,4,6,57,1,0,0,0
"Coronavirus Strands China’s Students, in a Dilemma for Beijing",The New York Times,2020,4,6,57,1,0,0,-1
What’s the Best Material for a Mask?,The New York Times,2020,4,6,57,1,0,0,1
Politics Through the Looking Glass: Virus Scrambles the Left-Right Lines,The New York Times,2020,4,6,57,1,0,0,-1
"Ignoring Expert Opinion, Trump Again Promotes Use of Hydroxychloroquine",The New York Times,2020,4,6,57,1,0,0,-1
U.S. Military Seeks More Funding for Pacific Region After Pandemic,The New York Times,2020,4,6,57,1,0,0,-1
Another Thing to Fear Out There: Coronavirus Scammers,The New York Times,2020,4,6,57,1,0,0,-1
European Banks Prepared for a Crisis. But Not This One.,The New York Times,2020,4,6,57,1,0,0,0
Top Democrats Press Treasury to Accelerate Airline Bailout,The New York Times,2020,4,6,57,1,0,0,0
Gaps in Amazon’s Response as Virus Spreads to More Than 50 Warehouses,The New York Times,2020,4,6,57,1,0,0,-1
How to Thrive in Online Life,The New York Times,2020,4,6,57,1,0,0,1
How to Get Books When Bookstores and Libraries Are Closed,The New York Times,2020,4,6,57,1,0,0,1
"Closed and Without March Madness Bets, Sports Betting Faces New Pressures",The New York Times,2020,4,6,57,1,0,0,-1
"For This N.B.A. Rookie, Reality TV Is an Escape That Feels Like Home",The New York Times,2020,4,6,57,1,0,0,1
The Best Thing About NASCAR’s Virtual Races Might Be the Real Competition,The New York Times,2020,4,6,57,1,0,0,-1
"Bible Museum, Admitting Mistakes, Tries to Convert Its Critics",The New York Times,2020,4,6,57,1,0,0,-1
"Learning to Listen to, and Beyond, the Siren’s Call",The New York Times,2020,4,6,57,1,0,0,1
How Bill Withers Defined Soulful Selflessness,The New York Times,2020,4,6,57,1,0,0,1
The Nurse Was Holding Up. Then Her 3 Close Relatives Were Brought In.,The New York Times,2020,4,6,57,1,0,0,1
Virus Toll Grows In New Jersey,The New York Times,2020,4,6,57,1,0,0,-1
"Chinese-Americans, Facing Abuse, Unite to Aid Hospitals in Coronavirus Battle",The New York Times,2020,4,6,57,1,0,0,0
Americans Don’t Trust the Media Anymore. So Why Do They Trust the Cuomos?,The New York Times,2020,4,6,57,1,0,0,0
Two Veteran C.E.O.s Risk $1.8 Billion on a Streaming App. In a Pandemic.,The New York Times,2020,4,6,57,1,0,0,-1
Facebook Hampers Do-It-Yourself Mask Efforts,The New York Times,2020,4,6,57,1,0,0,-1
"Michael McKinnell, 84, Dies; Architect of a Monumental City Hall",The New York Times,2020,4,6,57,1,0,0,1
"Tom Dempsey, Record-Setting Kicker, Dies at 73",The New York Times,2020,4,6,57,1,0,0,0
"Gerald Freedman, Prolific Stage Director, Dies at 92",The New York Times,2020,4,6,57,1,0,0,-1
This Is What Happens When a Narcissist Runs a Crisis,The New York Times,2020,4,6,57,1,0,0,-1
Social Distancing Is a Privilege,The New York Times,2020,4,6,57,1,0,0,1
I’m a Doctor at the ‘Epicenter of the Epicenter’,The New York Times,2020,4,6,57,1,0,0,1
"Straggling in a Good Economy, and Now Struggling in a Crisis",The New York Times,2020,4,17,58,1,0,0,-1
Trump Says States Can Start Reopening While Acknowledging the Decision Is Theirs,The New York Times,2020,4,17,58,1,0,0,-1
29 Dead at One Nursing Home From the Virus. Or More. No One Will Say.,The New York Times,2020,4,17,58,1,0,0,-1
‘There’s No More Water’: Climate Change on a Drying Island,The New York Times,2020,4,17,58,1,0,0,0
The Coronavirus Is Mutating. What Does That Mean for a Vaccine?,The New York Times,2020,4,17,58,1,0,0,-1
U.K. Paid $20 Million for New Coronavirus Tests. They Didn’t Work.,The New York Times,2020,4,17,58,1,0,0,-1
"As Coronavirus Fades in China, Nationalism and Xenophobia Flare",The New York Times,2020,4,17,58,1,0,0,-1
"W.H.O., Now Trump’s Scapegoat, Warned About Coronavirus Early and Often",The New York Times,2020,4,17,58,1,0,0,-1
An Army of Virus Tracers Takes Shape in Massachusetts,The New York Times,2020,4,17,58,1,0,0,-1
‘You Have to Disobey’: Protesters Gather to Defy Stay-at-Home Orders,The New York Times,2020,4,17,58,1,0,0,-1
E.P.A. Weakens Controls on Mercury,The New York Times,2020,4,17,58,1,0,0,-1
"For Mark Meadows, Transition From Trump Confidant to Chief of Staff Is a Hard One",The New York Times,2020,4,17,58,1,0,0,-1
The Democratic Establishment Suddenly Loves Bernie Sanders,The New York Times,2020,4,17,58,1,0,0,1
Judge Denies Roger Stone’s Bid for a New Trial,The New York Times,2020,4,17,58,1,0,0,-1
Loan Money Runs Out While Small-Business Owners Wait in Line,The New York Times,2020,4,17,58,1,0,0,-1
‘Nowhere to Hide’ as Unemployment Permeates the Economy,The New York Times,2020,4,17,58,1,0,0,-1
Some Banks Keep Customers’ Stimulus Checks if Accounts Are Overdrawn,The New York Times,2020,4,17,58,1,0,0,0
Facebook-Backed Libra Cryptocurrency Project Is Scaled Back,The New York Times,2020,4,17,58,1,0,0,-1
‘Charger Desert’ in Big Cities Keeps Electric Cars From Mainstream,The New York Times,2020,4,17,58,1,0,0,1
There’s No Place Like Home (Theater),The New York Times,2020,4,17,58,1,0,0,1
When Will Sports Come Back? Here Is What Has to Happen First,The New York Times,2020,4,17,58,1,0,0,-1
PGA Tour Announces Mid-June Return in Texas,The New York Times,2020,4,17,58,1,0,0,1
Drugs and Stunts Cited in Plane Crash That Killed Roy Halladay,The New York Times,2020,4,17,58,1,0,0,1
Ottessa Moshfegh Is Only Human,The New York Times,2020,4,17,58,1,0,0,-1
"‘#blackAF’ Review: A Second Portrait of the Artist, With More Scars",The New York Times,2020,4,17,58,1,0,0,1
Art Recreation Is the Only Good Instagram Challenge,The New York Times,2020,4,17,58,1,0,0,-1
"‘Trolls World Tour,’ a Kids’ Music Movie, Has Big Problems With Pop",The New York Times,2020,4,17,58,1,0,0,-1
"‘Beyond the Visible: Hilma af Klint’ Review: What Did She See, and When?",The New York Times,2020,4,17,58,1,0,0,0
"‘A White, White Day’ Review: Confronting Grief in a Frozen Landscape",The New York Times,2020,4,17,58,1,0,0,1
"Virus Forces a ‘Wartime’ Budget on N.Y.C., With $2 Billion in Cuts",The New York Times,2020,4,17,58,1,0,0,-1
"This Is Schooling Now for 200,000 N.Y.C. Children in Special Education",The New York Times,2020,4,17,58,1,0,0,1
"Asthma Is Absent Among Top Covid-19 Risk Factors, Early Data Shows",The New York Times,2020,4,17,58,1,0,0,-1
Biden Is Losing the Internet. Does That Matter?,The New York Times,2020,4,17,58,1,0,0,-1
"China Post-Coronavirus: Signs of Life, Censorship and Paranoia",The New York Times,2020,4,17,58,1,0,0,-1
Reporters Grounded by Pandemic Lose ‘That Window Into the Campaign’,The New York Times,2020,4,17,58,1,0,0,-1
"Brian Dennehy, Tony Award-Winning Actor, Dies at 81",The New York Times,2020,4,17,58,1,0,0,-1
"Lee Konitz, Jazz Saxophonist Who Blazed His Own Trail, Dies at 92",The New York Times,2020,4,17,58,1,0,0,-1
"Nora Illi, Swiss Muslim Convert Who Sparked Controversy, Dies at 35",The New York Times,2020,4,17,58,1,0,0,-1
Wisconsin Voters Faced an Impossible Choice. It Shouldn’t Happen Again.,The New York Times,2020,4,17,58,1,0,0,-1
50 Million Kids Can’t Attend School. What Happens to Them?,The New York Times,2020,4,17,58,1,0,0,-1
Trump’s Brain: A Guided Tour,The New York Times,2020,4,17,58,1,0,0,1
"Businesses Tiptoe Into a World of Masks, Gloves and Wary Customers",The New York Times,2020,4,25,59,1,0,0,-1
Trump’s Suggestion That Disinfectants Could Be Used to Treat Coronavirus Prompts Aggressive Pushback,The New York Times,2020,4,25,59,1,0,0,-1
"Trump Speech to Bring 1,000 West Point Cadets Back to Campus",The New York Times,2020,4,25,59,1,0,0,-1
I Used to Make Fun of Silicon Valley Preppers. Then I Became One.,The New York Times,2020,4,25,59,1,0,0,0
"Why Georgia Isn’t Ready to Reopen, in Charts",The New York Times,2020,4,25,59,1,0,0,-1
"Pressured by China, E.U. Softens Report on Covid-19 Disinformation",The New York Times,2020,4,25,59,1,0,0,-1
A Closed Border Can’t Stop This Elderly Couple: ‘Love Is the Best Thing in the World’,The New York Times,2020,4,25,59,1,0,0,1
Turmoil in Brazil: Bolsonaro Fires Police Chief and Justice Minister Quits,The New York Times,2020,4,25,59,1,0,0,-1
Durham Inquiry Includes Scrutiny of a Media Leak,The New York Times,2020,4,25,59,1,0,0,0
"Trump’s Temporary Halt to Immigration Is Part of Broader Plan, Stephen Miller Says",The New York Times,2020,4,25,59,1,0,0,0
Biden Will Fund-Raise With D.N.C. and His Appointee Will Lead the Committee,The New York Times,2020,4,25,59,1,0,0,1
Black Leaders Want a Black Woman as Biden’s Running Mate. But Who?,The New York Times,2020,4,25,59,1,0,0,-1
Biden Steps Up Warnings of Possible Trump Disruption of Election,The New York Times,2020,4,25,59,1,0,0,0
Biden Leads Trump in Key States. But Hillary Clinton Led by More.,The New York Times,2020,4,25,59,1,0,0,0
"Some Companies Seeking Bailouts Had Piles of Cash, Then Spent It",The New York Times,2020,4,25,59,1,0,0,-1
The Tax-Break Bonanza Inside the Economic Rescue Package,The New York Times,2020,4,25,59,1,0,0,1
"Frantic for Coronavirus Gear, Americans in Need Turn to China’s Elite",The New York Times,2020,4,25,59,1,0,0,-1
Zoom’s Biggest Rivals Are Coming for It,The New York Times,2020,4,25,59,1,0,0,1
Amazon Loses Appeal of French Order to Stop Selling Nonessential Items,The New York Times,2020,4,25,59,1,0,0,-1
Our Ingenuity Shapes Facebook,The New York Times,2020,4,25,59,1,0,0,1
A Stripped-Down N.F.L. Draft Turns Out to Be Pretty Special,The New York Times,2020,4,25,59,1,0,0,0
Why Phil Jackson Needs ‘The Last Dance’,The New York Times,2020,4,25,59,1,0,0,1
2020 N.F.L. Draft: What We Learned,The New York Times,2020,4,25,59,1,0,0,1
"Twist, Bend, Reach, Step: A Merce Cunningham Solo Anyone Can Try",The New York Times,2020,4,25,59,1,0,0,1
How the Met Opera Is Throwing a Gala Concert With Smartphones,The New York Times,2020,4,25,59,1,0,0,-1
How to Make It in America as a Professional Falconer,The New York Times,2020,4,25,59,1,0,0,1
"March, April, May: City’s Mood Darkens as Crisis Feels Endless",The New York Times,2020,4,25,59,1,0,0,-1
"‘I Like It, Actually’: Why So Many Older People Thrive in Lockdown",The New York Times,2020,4,25,59,1,0,0,1
‘Playing Russian Roulette’: Nursing Homes Told to Take the Infected,The New York Times,2020,4,25,59,1,0,0,-1
"Richard Sobol, Civil Rights Lawyer in the South, Dies at 82",The New York Times,2020,4,25,59,1,0,0,-1
"Fred the Godson, Nimble New York Rapper, Dies at 41",The New York Times,2020,4,25,59,1,0,0,-1
"Henry F. Graff, Columbia Historian of Presidents, Dies at 98",The New York Times,2020,4,25,59,1,0,0,-1
Failing to Help Those Who Need It Most,The New York Times,2020,4,25,59,1,0,0,-1
"Take It From Me, Voter Fraud Is Part of the G.O.P. Playbook",The New York Times,2020,4,25,59,1,0,0,-1
America Shouldn’t Have to Play by New York Rules,The New York Times,2020,4,25,59,1,0,0,1
G.O.P. Split Over State Aid That Could Mostly Go to Democratic Strongholds,The New York Times,2020,5,12,60,1,0,0,-1
Tribal Nations Face Most Severe Crisis in Decades as the Coronavirus Closes Casinos,The New York Times,2020,5,12,60,1,0,0,-1
China Is Defensive. The U.S. Is Absent. Can the Rest of the World Fill the Void?,The New York Times,2020,5,12,60,1,0,0,-1
Victim or Executioner? Let the Computer Decide,The New York Times,2020,5,12,60,1,0,0,-1
The Cities We Need,The New York Times,2020,5,12,60,1,0,0,1
"A Coronavirus Mystery Explained: Moscow Has 1,700 Extra Deaths",The New York Times,2020,5,12,60,1,0,0,-1
Bafflement Greets Boris Johnson’s Plan for Reopening Britain,The New York Times,2020,5,12,60,1,0,0,-1
Iranian Friendly Fire Kills 19 in 2nd Missile Accident of Year,The New York Times,2020,5,12,60,1,0,0,-1
How Do You Enforce a Law That Tramples the Land of the Free?,The New York Times,2020,5,12,60,1,0,0,-1
"After Months Apart, Mother’s Day Visits Through a Doorway",The New York Times,2020,5,12,60,1,0,0,0
Children Gravely Ill With Covid-19 Often Had Other Medical Conditions,The New York Times,2020,5,12,60,1,0,0,-1
White House Orders Staff to Wear Masks as Trump Misrepresents Testing Record,The New York Times,2020,5,12,60,1,0,0,-1
Why Kamala Harris Isn’t Clamoring to Be Biden’s Running Mate,The New York Times,2020,5,12,60,1,0,0,1
Momentous Choices for Supreme Court as It Hears Trump Financial Records Cases,The New York Times,2020,5,12,60,1,0,0,1
Why Get All Made Up With Nowhere to Go?,The New York Times,2020,5,12,60,1,0,0,-1
"As Banks Stumble in Delivering Aid, Congress Weighs Other Options",The New York Times,2020,5,12,60,1,0,0,-1
Why Economic Pain Could Persist Even After the Pandemic Is Contained,The New York Times,2020,5,12,60,1,0,0,-1
Employers Rush to Adopt Virus Screening. The Tools May Not Help Much.,The New York Times,2020,5,12,60,1,0,0,-1
Jeffrey Katzenberg Blames Pandemic for Quibi’s Rough Start,The New York Times,2020,5,12,60,1,0,0,-1
"App Shows Promise in Tracking New Coronavirus Cases, Study Finds",The New York Times,2020,5,12,60,1,0,0,1
Can the N.F.L. Really Return to Normal This Fall?,The New York Times,2020,5,12,60,1,0,0,-1
M.L.B. Proposes an 82-Game Season Starting in July,The New York Times,2020,5,12,60,1,0,0,1
"Andrés Iniesta Plots a Return to Barcelona, Where the Beauty Is Gone",The New York Times,2020,5,12,60,1,0,0,1
"For the Public Library, Martha Graham Is the Missing Link",The New York Times,2020,5,12,60,1,0,0,0
"Reader, She Didn’t Marry Him. Curtis Sittenfeld’s ‘Rodham’ Reimagines Hillary.",The New York Times,2020,5,12,60,1,0,0,-1
The Social-Distancing Shamers Are Watching,The New York Times,2020,5,12,60,1,0,0,-1
New York to Begin Limited Reopening in Upstate Region,The New York Times,2020,5,12,60,1,0,0,-1
"Hasidic Jews, Hit Hard by the Outbreak, Flock to Donate Plasma",The New York Times,2020,5,12,60,1,0,0,-1
A Drive-By Art Show Turns Lawns and Garages Into Galleries,The New York Times,2020,5,12,60,1,0,0,0
"Eat Rat, Make New Body: Easy Stuff for Pythons",The New York Times,2020,5,12,60,1,0,0,1
"As States Rush to Reopen, Scientists Fear a Coronavirus Comeback",The New York Times,2020,5,12,60,1,0,0,0
A Pandemic Benefit: The Expansion of Telemedicine,The New York Times,2020,5,12,60,1,0,0,1
"Jerry Stiller, Comedian With Enduring Appeal, Is Dead at 92",The New York Times,2020,5,12,60,1,0,0,-1
"Barbara Babcock, a Force for Women in the Law, Dies at 81",The New York Times,2020,5,12,60,1,0,0,-1
"Thomas Reppetto, Crime Watchdog and Historian, Is Dead at 88",The New York Times,2020,5,12,60,1,0,0,-1
The Elites Were Living High. Then Came the Fall.,The New York Times,2020,5,12,60,1,0,0,-1
10-4: How to Reopen the Economy by Exploiting the Coronavirus’s Weak Spot,The New York Times,2020,5,12,60,1,0,0,0
We’re All Casualties of Trump’s War on Science,The New York Times,2020,5,12,60,1,0,0,-1
"At Senate Hearing, Government Experts Paint Bleak Picture of the Pandemic",The New York Times,2020,5,13,61,1,0,0,0
Supreme Court Hints at Split Decision in Two Cases on Obtaining Trump’s Financial Records,The New York Times,2020,5,13,61,1,0,0,-1
Latin America’s Outbreaks Now Rival Europe’s. But Its Options Are Worse.,The New York Times,2020,5,13,61,1,0,0,-1
"In Israel, Modern Medicine Grapples With Ghosts of the Third Reich",The New York Times,2020,5,13,61,1,0,0,0
Nobody Is Protected From President Trump,The New York Times,2020,5,13,61,1,0,0,-1
‘I’ve Never Made Myself Out to Be the End All’: Fauci and Paul Clash,The New York Times,2020,5,13,61,1,0,0,1
Supreme Court Hears Oral Arguments On Trump Tax Return Case,The New York Times,2020,5,13,61,1,0,0,1
Health Experts Warn Against a Rapid Reopening of the Nation,The New York Times,2020,5,13,61,1,0,0,-1
"From Maternity Ward to Cemetery, a Morning of Murder in Afghanistan",The New York Times,2020,5,13,61,1,0,0,-1
‘The New Church of England’: Coronavirus Renews Pride in U.K.’s Health Service,The New York Times,2020,5,13,61,1,0,0,1
Modi Announces $260 Billion Coronavirus Rescue Package for India,The New York Times,2020,5,13,61,1,0,0,1
"Fearing a Second Wave, Cal State Will Keep Classes Online in the Fall",The New York Times,2020,5,13,61,1,0,0,-1
The Citizen’s Arrest Law Cited in Arbery’s Killing Dates Back to the Civil War,The New York Times,2020,5,13,61,1,0,0,-1
"For a City Already in a ‘Death Spiral,’ What’s After Lockdown?",The New York Times,2020,5,13,61,1,0,0,-1
Judge Hesitates to Accept Justice Dept. Move to Drop Flynn Charge,The New York Times,2020,5,13,61,1,0,0,-1
Trump Is Courting Black Voters. His Failures on the Virus Are a Problem.,The New York Times,2020,5,13,61,1,0,0,-1
"Mike Garcia, G.O.P. House Candidate, Is Ahead in California",The New York Times,2020,5,13,61,1,0,0,1
"Patagonia, Quick to Close, Could Be Last to Reopen",The New York Times,2020,5,13,61,1,0,0,-1
A Flower Shop Reinvented to Reopen,The New York Times,2020,5,13,61,1,0,0,-1
China’s Coronavirus Back-to-Work Lessons: Masks and Vigilance,The New York Times,2020,5,13,61,1,0,0,0
This Was Supposed to Be the Year Driverless Cars Went Mainstream,The New York Times,2020,5,13,61,1,0,0,-1
Uber Said to Be in Talks to Acquire Grubhub,The New York Times,2020,5,13,61,1,0,0,-1
"Making Workplaces ‘Safe,’ and Weird",The New York Times,2020,5,13,61,1,0,0,1
"Starved for Action, Bettors Turn Nebraska Horse Track Into Must-See TV",The New York Times,2020,5,13,61,1,0,0,-1
U.F.C.’s Coronavirus Plan Is Careful. Its Enforcement Has Been Spotty.,The New York Times,2020,5,13,61,1,0,0,-1
A Big Youth Baseball Tournament Was Played in Missouri. Was It Too Soon?,The New York Times,2020,5,13,61,1,0,0,-1
The Daily Call That 200 Arts Groups Hope Will Help Them Survive,The New York Times,2020,5,13,61,1,0,0,0
What Do We Lose When Cannes Is Canceled?,The New York Times,2020,5,13,61,1,0,0,1
"Curtains for Broadway: No Shows Until Labor Day, at Least",The New York Times,2020,5,13,61,1,0,0,-1
Manhattan Faces a Reckoning if Working From Home Becomes the Norm,The New York Times,2020,5,13,61,1,0,0,0
"Hasidic Jews, Hit Hard by the Outbreak, Flock to Donate Plasma",The New York Times,2020,5,13,61,1,0,0,-1
What Hardcore New Yorkers Really Miss,The New York Times,2020,5,13,61,1,0,0,-1
"For Bookstore Owners, Reopening Holds Promise and Peril",The New York Times,2020,5,13,61,1,0,0,1
‘Hamilton’ Movie Will Stream on Disney Plus on July 3,The New York Times,2020,5,13,61,1,0,0,1
NBC Trades Radio City for a Livestream to Give Advertisers a Taste of Fall,The New York Times,2020,5,13,61,1,0,0,-1
Breaking the Ramadan Fast in Quarantine,The New York Times,2020,5,13,61,1,0,0,-1
What to Do With 50 Pounds of Potatoes? The Quandaries of Bulk Buying,The New York Times,2020,5,13,61,1,0,0,-1
How to Make the Most of Potatoes,The New York Times,2020,5,13,61,1,0,0,1
"Jimmy Glenn, Ex-Boxer Whose Times Square Bar Endures, Dies at 89",The New York Times,2020,5,13,61,1,0,0,-1
"Jaquelin Taylor Robertson, Architect and Passionate Urbanist, Dies at 87",The New York Times,2020,5,13,61,1,0,0,-1
"Ann McBride Norton, First Woman to Run Common Cause, Dies at 75",The New York Times,2020,5,13,61,1,0,0,-1
"No, Your FOIA Request Cannot Wait ‘Until This Emergency Is Over’",The New York Times,2020,5,13,61,1,0,0,0
I’m Sick of Asking Children to Be Resilient,The New York Times,2020,5,13,61,1,0,0,1
The Spaces That Make Cities Fairer and More Resilient,The New York Times,2020,5,13,61,1,0,0,1
Milley Apologizes for Role in Trump Photo Op: ‘I Should Not Have Been There’,The New York Times,2020,6,12,62,1,0,0,-1
‘A Slap in the Face’: Black Veterans on Bases Named for Confederates,The New York Times,2020,6,12,62,1,0,0,-1
Federal Arrests Show No Sign That Antifa Plotted Protests,The New York Times,2020,6,12,62,1,0,0,-1
Europe Resurfaces to Find Odd Mix of the Familiar and the Alien,The New York Times,2020,6,12,62,1,0,0,1
Why Does Trump Lie?,The New York Times,2020,6,12,62,1,0,0,-1
"George Floyd Protests Inspire Fresh Scrutiny of Policing in Europe, Too",The New York Times,2020,6,12,62,1,0,0,1
"As Floating Propaganda Irks North Korea, the South Isn’t Happy Either",The New York Times,2020,6,12,62,1,0,0,-1
U.S. to Penalize War Crimes Investigators Looking Into American Troops,The New York Times,2020,6,12,62,1,0,0,-1
"After Tragedy, Making a Place to Gather for Support and Solidarity",The New York Times,2020,6,12,62,1,0,0,1
Take a Look at How Covid-19 Is Changing Meatpacking Plants,The New York Times,2020,6,12,62,1,0,0,0
"Police the Public, or Protect It? For a U.S. in Crisis, Hard Lessons From Other Countries",The New York Times,2020,6,12,62,1,0,0,-1
"As Public Opinion Shifts on Racism, Trump Digs In",The New York Times,2020,6,12,62,1,0,0,-1
Georgia Havoc Raises New Doubts on Pricey Voting Machines,The New York Times,2020,6,12,62,1,0,0,-1
Biden’s Brain Trust on the Economy: Liberal and Sworn to Silence,The New York Times,2020,6,12,62,1,0,0,1
"Investors, No Longer in Denial About Grim Outlook, Drive Market Down",The New York Times,2020,6,12,62,1,0,0,-1
China’s Street Vendor Push Ignites a Debate: How Rich Is It?,The New York Times,2020,6,12,62,1,0,0,0
Sobering Jobs Outlook: ‘We’re Expecting a Long Haul’,The New York Times,2020,6,12,62,1,0,0,1
Zoom Blocks Activist in U.S. After China Objects to Tiananmen Vigil,The New York Times,2020,6,12,62,1,0,0,-1
Lawmakers Push to Invest Billions in Semiconductor Industry to Counter China,The New York Times,2020,6,12,62,1,0,0,-1
Amazon Set to Face Antitrust Charges in European Union,The New York Times,2020,6,12,62,1,0,0,-1
Stephen Jackson Was Known in the N.B.A. as an Agitator. Now He’s Leading a Movement.,The New York Times,2020,6,12,62,1,0,0,1
Top International Players Uneasy on U.S. Open Plan as Decision Nears,The New York Times,2020,6,12,62,1,0,0,-1
When the Title Arrives in a Text Message,The New York Times,2020,6,12,62,1,0,0,-1
Faith Ringgold Will Keep Fighting Back,The New York Times,2020,6,12,62,1,0,0,1
Museums Collect Protest Signs to Preserve History in Real Time,The New York Times,2020,6,12,62,1,0,0,1
Museums Are Finally Taking a Stand. But Can They Find Their Footing?,The New York Times,2020,6,12,62,1,0,0,0
"The Swinging, Jamming Musical Charms of 1940s Soundies",The New York Times,2020,6,12,62,1,0,0,1
"If You Want to Learn About the L.A. Rebellion Filmmakers, Start Here",The New York Times,2020,6,12,62,1,0,0,1
‘The King of Staten Island’ Review: Pete Davidson Gets (Even More) Personal,The New York Times,2020,6,12,62,1,0,0,1
A School Admissions Process That Caused Segregation Fell Apart in Weeks,The New York Times,2020,6,12,62,1,0,0,-1
How the New York Protest Leaders Are Taking On the Establishment,The New York Times,2020,6,12,62,1,0,0,0
"Protests Upend Mayor’s Race, and Eyes Turn to Jumaane Williams",The New York Times,2020,6,12,62,1,0,0,-1
Pittsburgh Post-Gazette Staff Revolts Over Sidelining of 2 Black Colleagues,The New York Times,2020,6,12,62,1,0,0,-1
"Snapchat Expands Deals With N.F.L., Disney and Others",The New York Times,2020,6,12,62,1,0,0,1
"Food Brands Tweet #BlackLivesMatter, but What’s Behind the Words?",The New York Times,2020,6,12,62,1,0,0,-1
"Murray Olderman, Who Both Wrote and Drew About Sports, Dies at 98",The New York Times,2020,6,12,62,1,0,0,-1
"Roberto Faraone Mennella, Jewelry Innovator, Is Dead at 48",The New York Times,2020,6,12,62,1,0,0,-1
"Pete Rademacher, 1956 Olympic Boxing Champion, Dies at 91",The New York Times,2020,6,12,62,1,0,0,-1
Ritchie Torres for Congress in the Bronx,The New York Times,2020,6,12,62,1,0,0,1
Trump’s Grotesque Tulsa Trip,The New York Times,2020,6,12,62,1,0,0,-1
Coronavirus Could Make America’s Gun Problem Even Deadlier,The New York Times,2020,6,12,62,1,0,0,1
Slowing the Coronavirus Is Speeding the Spread of Other Diseases,The New York Times,2020,6,15,63,1,0,0,-1
"A War Against Climate Science, Waged by Washington’s Rank and File",The New York Times,2020,6,15,63,1,0,0,-1
Police Chiefs Are Finding Job Security Is Hard to Come By,The New York Times,2020,6,15,63,1,0,0,0
The Pandemic Claims New Victims: Prestigious Medical Journals,The New York Times,2020,6,15,63,1,0,0,-1
"As a Black Doctor, Should I Choose My Skin Color or My Health?",The New York Times,2020,6,15,63,1,0,0,1
"In an English City, an Early Benefactor Is Now ‘a Toxic Brand’",The New York Times,2020,6,15,63,1,0,0,-1
"Desperate for Any Coronavirus Care, Afghans Flock to Herbalist’s ‘Vaccine’",The New York Times,2020,6,15,63,1,0,0,-1
"For Migrants in Russia, Virus Means No Money to Live and No Way to Leave",The New York Times,2020,6,15,63,1,0,0,-1
How Rayshard Brooks Was Fatally Shot by the Atlanta Police,The New York Times,2020,6,15,63,1,0,0,0
Police Killings Prompt Reassessment of Laws Allowing Deadly Force,The New York Times,2020,6,15,63,1,0,0,-1
A Canal That Opened the Montana Prairie May Soon Dry Up,The New York Times,2020,6,15,63,1,0,0,-1
The Woman Who Took Down a Confederate Flag on What Came Next,The New York Times,2020,6,15,63,1,0,0,1
G.O.P. Congressman Is Ousted From Right After Officiating at Same-Sex Wedding,The New York Times,2020,6,15,63,1,0,0,-1
